abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
,Accession:320403,,https://api.dc.library.northwestern.edu/api/v2/works/d3c50352-25dc-49a3-b8b4-32aa72d80ee1,Work,ark:/81985/n2736md4m,,,,https://dc.library.northwestern.edu/items/d3c50352-25dc-49a3-b8b4-32aa72d80ee1,Agenda des familles,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T17:40:22.346507Z,Yves et Barret,,,"January 15, 1881",,inu-dil-12ed604b-7315-4f8b-838b-10a2b41da0e4.tif,,,caricatures,d3c50352-25dc-49a3-b8b4-32aa72d80ee1,,https://api.dc.library.northwestern.edu/api/v2/works/d3c50352-25dc-49a3-b8b4-32aa72d80ee1?as=iiif,2023-02-20T16:16:01.375650,None,None,,French,inu:dil-12ed604b-7315-4f8b-838b-10a2b41da0e4,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/839a3bad-4ce8-4fcd-8588-4cb9c88827c1,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/d3c50352-25dc-49a3-b8b4-32aa72d80ee1/thumbnail,"La Caricature, no 55 (15 janvier 1881), cover",Public,Image
,Accession:320133,,https://api.dc.library.northwestern.edu/api/v2/works/d3f0586f-a8c6-471c-9812-9d81819846f7,Work,ark:/81985/n2th8c012,,,,https://dc.library.northwestern.edu/items/d3f0586f-a8c6-471c-9812-9d81819846f7,Bains de mer,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T17:41:21.259280Z,Yves et Barret,,,"July 17, 1886",,inu-dil-6b81b335-df9a-4dbc-8903-c1ec5776ad70.tif,,,caricatures,d3f0586f-a8c6-471c-9812-9d81819846f7,,https://api.dc.library.northwestern.edu/api/v2/works/d3f0586f-a8c6-471c-9812-9d81819846f7?as=iiif,2023-02-20T16:16:06.380342,None,None,,French,inu:dil-6b81b335-df9a-4dbc-8903-c1ec5776ad70,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/5dc88523-1bcc-45f8-bfcb-4feb38239d5f,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/d3f0586f-a8c6-471c-9812-9d81819846f7/thumbnail,"La Caricature, no 342 (17 juillet 1886), cover",Public,Image
,Accession:320064,,https://api.dc.library.northwestern.edu/api/v2/works/d4acdf80-7986-46e5-8ea3-07cf68dbd3c2,Work,ark:/81985/n2959ck6c,,,,https://dc.library.northwestern.edu/items/d4acdf80-7986-46e5-8ea3-07cf68dbd3c2,Les Finesses de Pinteau,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T18:55:32.229887Z,"Draner, 1833-1926",,,"April 23, 1887",,inu-dil-b6f2e88a-378b-408a-ad6f-3fbb01588c6f.tif,,,caricatures,d4acdf80-7986-46e5-8ea3-07cf68dbd3c2,,https://api.dc.library.northwestern.edu/api/v2/works/d4acdf80-7986-46e5-8ea3-07cf68dbd3c2?as=iiif,2023-02-20T16:16:12.620955,None,None,,French,inu:dil-b6f2e88a-378b-408a-ad6f-3fbb01588c6f,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/45a15ea9-7704-4443-8996-d9f43c6c146c,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/d4acdf80-7986-46e5-8ea3-07cf68dbd3c2/thumbnail,"La Caricature, no 382 (23 avril 1887), cover",Public,Image
,Accession:319781,,https://api.dc.library.northwestern.edu/api/v2/works/d80bfbe7-3a93-4a90-b0d4-f44bfadcc398,Work,ark:/81985/n2vm43853,,,,https://dc.library.northwestern.edu/items/d80bfbe7-3a93-4a90-b0d4-f44bfadcc398,Logique,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T19:15:27.851552Z,Godefroy,,,"June 24, 1893",,inu-dil-cceba9c6-34a5-4594-8d71-41ed303f2a11.tif,,,caricatures,d80bfbe7-3a93-4a90-b0d4-f44bfadcc398,,https://api.dc.library.northwestern.edu/api/v2/works/d80bfbe7-3a93-4a90-b0d4-f44bfadcc398?as=iiif,2023-02-20T16:16:24.135602,None,None,,French,inu:dil-cceba9c6-34a5-4594-8d71-41ed303f2a11,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/5eb43356-6b4e-4ab2-b97a-dd4d3ab97c23,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/d80bfbe7-3a93-4a90-b0d4-f44bfadcc398/thumbnail,"La Caricature, année 14, no 704 (24 juin 1893), cover",Public,Image
,Accession:320177,,https://api.dc.library.northwestern.edu/api/v2/works/e0b68132-d9f3-4be6-bba8-305ebbc8c34a,Work,ark:/81985/n2n29pj6q,,,,https://dc.library.northwestern.edu/items/e0b68132-d9f3-4be6-bba8-305ebbc8c34a,Au concours hippique,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Job, 1858-1931|Kolb, Eugene (Editor)",2021-03-16T20:06:24.567667Z,Yves et Barret,,,"April 11, 1885",,inu-dil-eca63ff4-1435-4cce-8edd-2307a1e4b7b3.tif,,,caricatures,e0b68132-d9f3-4be6-bba8-305ebbc8c34a,,https://api.dc.library.northwestern.edu/api/v2/works/e0b68132-d9f3-4be6-bba8-305ebbc8c34a?as=iiif,2023-02-20T16:16:30.076201,None,None,,French,inu:dil-eca63ff4-1435-4cce-8edd-2307a1e4b7b3,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/cd11a00e-e294-419e-afd9-d201317e8e00,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/e0b68132-d9f3-4be6-bba8-305ebbc8c34a/thumbnail,"La Caricature, no 276 (11 avril 1885), cover",Public,Image
,Accession:319791,,https://api.dc.library.northwestern.edu/api/v2/works/da783876-a8cb-4c71-b049-74dfc6bd82dd,Work,ark:/81985/n2862bp8n,,,,https://dc.library.northwestern.edu/items/da783876-a8cb-4c71-b049-74dfc6bd82dd,Jeunes Filles,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T19:30:34.781359Z,Guydo,,,"September 2, 1893",,inu-dil-7ca7604a-6078-4d91-9249-8e2c93b4c5e7.tif,,,caricatures,da783876-a8cb-4c71-b049-74dfc6bd82dd,,https://api.dc.library.northwestern.edu/api/v2/works/da783876-a8cb-4c71-b049-74dfc6bd82dd?as=iiif,2023-02-20T16:16:41.377212,None,None,,French,inu:dil-7ca7604a-6078-4d91-9249-8e2c93b4c5e7,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/d4920ceb-bf76-495c-947d-65916ce1a4e4,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/da783876-a8cb-4c71-b049-74dfc6bd82dd/thumbnail,"La Caricature, année 14, no 714 (2 septembre 1893), cover",Public,Image
,Accession:320404,,https://api.dc.library.northwestern.edu/api/v2/works/db5d2f18-ceac-488f-9002-87f99ce99cef,Work,ark:/81985/n2bv7b67z,,,,https://dc.library.northwestern.edu/items/db5d2f18-ceac-488f-9002-87f99ce99cef,La mascotte aux bouffes,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T19:35:43.521870Z,,,,"January 22, 1881",,inu-dil-e12db565-5afa-42dc-8eb3-b389645198b1.tif,,,caricatures,db5d2f18-ceac-488f-9002-87f99ce99cef,,https://api.dc.library.northwestern.edu/api/v2/works/db5d2f18-ceac-488f-9002-87f99ce99cef?as=iiif,2023-02-20T16:16:44.947614,None,None,,French,inu:dil-e12db565-5afa-42dc-8eb3-b389645198b1,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/5354f69b-c5b4-4b65-94df-8777b58aab27,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/db5d2f18-ceac-488f-9002-87f99ce99cef/thumbnail,"La Caricature, no 56 (22 janvier 1881), cover",Public,Image
,Accession:320392,,https://api.dc.library.northwestern.edu/api/v2/works/dc779d6f-2550-46af-86d1-b9c5a843d5ed,Work,ark:/81985/n2st7f81w,,,,https://dc.library.northwestern.edu/items/dc779d6f-2550-46af-86d1-b9c5a843d5ed,Manières de voir et façons de dévisager,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-16T19:42:22.572026Z,,,,"November 25, 1882",,inu-dil-3f87def2-193a-49b1-9486-233d61f0ca8a.tif,,,caricatures,dc779d6f-2550-46af-86d1-b9c5a843d5ed,,https://api.dc.library.northwestern.edu/api/v2/works/dc779d6f-2550-46af-86d1-b9c5a843d5ed?as=iiif,2023-02-20T16:16:54.714930,None,None,,French,inu:dil-3f87def2-193a-49b1-9486-233d61f0ca8a,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/d9691e71-8b83-46a7-a066-ecf6b8cbb12b,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/dc779d6f-2550-46af-86d1-b9c5a843d5ed/thumbnail,"La Caricature, no 152 (25 novembre 1882), cover",Public,Image
,Accession:320219,,https://api.dc.library.northwestern.edu/api/v2/works/de09912e-7bad-4737-8caf-99e2decac9ce,Work,ark:/81985/n26688w7p,,,,https://dc.library.northwestern.edu/items/de09912e-7bad-4737-8caf-99e2decac9ce,L'album de la Colonelle,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T19:50:52.535851Z,"Draner, 1833-1926|Fernique, Charles",,,"January 26, 1884",,inu-dil-9a28c38f-ab67-4760-b01f-3d35d7987654.tif,,,caricatures,de09912e-7bad-4737-8caf-99e2decac9ce,,https://api.dc.library.northwestern.edu/api/v2/works/de09912e-7bad-4737-8caf-99e2decac9ce?as=iiif,2023-02-20T16:17:00.604782,None,None,,French,inu:dil-9a28c38f-ab67-4760-b01f-3d35d7987654,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/7501d959-3389-48fe-b401-fff9ecf1fcea,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/de09912e-7bad-4737-8caf-99e2decac9ce/thumbnail,"La Caricature, no 213 (26 janvier 1884), cover",Public,Image
,Accession:319859,,https://api.dc.library.northwestern.edu/api/v2/works/dde22f05-20d5-41bc-9343-b6a461780233,Work,ark:/81985/n2b27q34s,,,,https://dc.library.northwestern.edu/items/dde22f05-20d5-41bc-9343-b6a461780233,Bourgeois,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)|Michelet, Jules, 1798-1874",2021-03-16T19:49:56.528176Z,"Le Mouël, Eugène, 1859-1934",,,"February 14, 1891",,inu-dil-1a154c0a-cae8-4662-868d-84c1191897e9.tif,,,caricatures,dde22f05-20d5-41bc-9343-b6a461780233,,https://api.dc.library.northwestern.edu/api/v2/works/dde22f05-20d5-41bc-9343-b6a461780233?as=iiif,2023-02-20T16:17:03.101406,None,None,,French,inu:dil-1a154c0a-cae8-4662-868d-84c1191897e9,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/714cc609-731b-4234-b37e-97676ad2e157,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/dde22f05-20d5-41bc-9343-b6a461780233/thumbnail,"La Caricature, année 12, no 581 (14 février 1891), cover",Public,Image
