abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
,Voyager:inudilcsmi854,,https://api.dc.library.northwestern.edu/api/v2/works/1e80cbd3-6d28-4760-920a-056364e401d5,Work,ark:/81985/n28w38q91,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/1e80cbd3-6d28-4760-920a-056364e401d5,,,Collection of Carl Smith,,2021-03-15T17:24:52.860183Z,"Cole, Thomas",,,1839,,inu-dil-53c100a1-a1fb-4c17-99ea-4ee2b2e58593.tif,,,paintings (visual works),1e80cbd3-6d28-4760-920a-056364e401d5,,https://api.dc.library.northwestern.edu/api/v2/works/1e80cbd3-6d28-4760-920a-056364e401d5?as=iiif,2023-02-20T16:36:21.760041,None,None,,,inu:dil-53c100a1-a1fb-4c17-99ea-4ee2b2e58593,Faculty Collections,None,,2023-01-24T17:18:09.773996Z,,Oil on canvas,102 x 155.8 cm,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",National Gallery of Art (U.S.),True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/73a94ca8-5091-436e-9ed1-e8a1a48dcecf,,In Copyright - Educational Use Permitted,,,,Done,,Painting|Hudson River school of landscape painting,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/1e80cbd3-6d28-4760-920a-056364e401d5/thumbnail,A View of the Mountain Pass Called the Notch of the White Mountains (Crawford Notch),Public,Image
,Voyager:inudilcsmi2784,,https://api.dc.library.northwestern.edu/api/v2/works/25e1523a-a4f6-44e3-aff6-9aa205969c61,Work,ark:/81985/n26w96x9j,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/25e1523a-a4f6-44e3-aff6-9aa205969c61,,,Collection of Carl Smith,,2021-03-15T17:53:25.624857Z,"Chappel, Alonzo",,,1874,,inu-dil-cbf3e362-ed39-451c-b5b1-f667728baf89.tif,,,,25e1523a-a4f6-44e3-aff6-9aa205969c61,,https://api.dc.library.northwestern.edu/api/v2/works/25e1523a-a4f6-44e3-aff6-9aa205969c61?as=iiif,2023-02-20T16:36:22.141805,None,None,,,inu:dil-cbf3e362-ed39-451c-b5b1-f667728baf89,Faculty Collections,None,,2023-01-24T17:18:09.773996Z,,,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/447342e1-40b5-4e98-b4b8-a5fd40be18d0,,In Copyright - Educational Use Permitted,,,,Done,,War for Independence,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/25e1523a-a4f6-44e3-aff6-9aa205969c61/thumbnail,Battle of Long Island,Public,Image
,Voyager:inudilcsmi2696,,https://api.dc.library.northwestern.edu/api/v2/works/28344cbe-b6e3-4c00-a80d-8112fa06bfe5,Work,ark:/81985/n26w96x82,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/28344cbe-b6e3-4c00-a80d-8112fa06bfe5,,,Collection of Carl Smith,,2021-03-15T18:03:19.471168Z,"McCutcheon, John Tinney",,,1908,,inu-dil-5f383264-27f1-4d63-890d-35c03196c390.tif,,,,28344cbe-b6e3-4c00-a80d-8112fa06bfe5,,https://api.dc.library.northwestern.edu/api/v2/works/28344cbe-b6e3-4c00-a80d-8112fa06bfe5?as=iiif,2023-02-20T16:36:22.144663,None,None,,,inu:dil-5f383264-27f1-4d63-890d-35c03196c390,Faculty Collections,None,,2023-01-24T17:18:09.773996Z,,,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/49375936-03ce-49b2-b331-e4901ed991fa,,In Copyright - Educational Use Permitted,,,,Done,,Chicago Literature,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/28344cbe-b6e3-4c00-a80d-8112fa06bfe5/thumbnail,Traction Magnate's Dream,Public,Image
,Voyager:inudilcsmi1615,,https://api.dc.library.northwestern.edu/api/v2/works/2612feb6-9bc1-49c3-99bb-66ed202e56be,Work,ark:/81985/n2cz32t24,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/2612feb6-9bc1-49c3-99bb-66ed202e56be,,,Collection of Carl Smith,,2021-03-15T17:54:20.730895Z,unknown American,,,circa 1810,,inu-dil-3b65b2a9-81af-418b-aad0-9f7f99cf25fb.tif,,,prints (visual works),2612feb6-9bc1-49c3-99bb-66ed202e56be,,https://api.dc.library.northwestern.edu/api/v2/works/2612feb6-9bc1-49c3-99bb-66ed202e56be?as=iiif,2023-02-20T16:36:23.044982,None,None,,,inu:dil-3b65b2a9-81af-418b-aad0-9f7f99cf25fb,Faculty Collections,None,,2023-01-24T17:18:12.429125Z,,Stipple engraving,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/db25ebb0-0d90-46b0-901c-ef4ace9e8a81,,In Copyright - Educational Use Permitted,,,,Done,,"Memorials|Prints--19th century--United States|Washington, George (American president, 1732-1799)",,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/2612feb6-9bc1-49c3-99bb-66ed202e56be/thumbnail,Washington,Public,Image
,Voyager:inudilcsmi992,,https://api.dc.library.northwestern.edu/api/v2/works/29ebafff-8284-48f3-875d-f6f61168cd6d,Work,ark:/81985/n2bv7bh8g,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/29ebafff-8284-48f3-875d-f6f61168cd6d,,,Collection of Carl Smith,,2021-03-15T18:10:25.709872Z,"Bierstadt, Albert",,,1865,,inu-dil-074ff3ba-e81c-406d-9b40-5e4820188a8c.tif,,,paintings (visual works),29ebafff-8284-48f3-875d-f6f61168cd6d,,https://api.dc.library.northwestern.edu/api/v2/works/29ebafff-8284-48f3-875d-f6f61168cd6d?as=iiif,2023-02-20T16:36:23.102960,None,None,,,inu:dil-074ff3ba-e81c-406d-9b40-5e4820188a8c,Faculty Collections,None,,2023-01-24T17:18:12.429125Z,,Oil on canvas,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",Union League Club of Chicago,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/6a899b9a-953a-45b2-b900-6bfdb83eaeaf,,In Copyright - Educational Use Permitted,,,,Done,,Painting|Hudson River school of landscape painting,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/29ebafff-8284-48f3-875d-f6f61168cd6d/thumbnail,Mount Rainier,Public,Image
,Voyager:inudilcsmi3488,,https://api.dc.library.northwestern.edu/api/v2/works/2daae7c9-a957-4bd9-8d7b-399d0b9d973f,Work,ark:/81985/n24b2xt0r,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/2daae7c9-a957-4bd9-8d7b-399d0b9d973f,,,Collection of Carl Smith,,2021-03-15T18:25:07.393921Z,"Pope, John Russell",,,1938 to 1939,,inu-dil-fb6dd847-623c-4a21-8626-1d2820036fa1.tif,,,,2daae7c9-a957-4bd9-8d7b-399d0b9d973f,,https://api.dc.library.northwestern.edu/api/v2/works/2daae7c9-a957-4bd9-8d7b-399d0b9d973f?as=iiif,2023-02-20T16:36:23.114832,None,None,,,inu:dil-fb6dd847-623c-4a21-8626-1d2820036fa1,Faculty Collections,None,,2023-01-24T17:18:12.429125Z,,,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}","Washington, D.C",True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/f11ea278-3ef0-4940-9efa-7331e8b2fb0b,,In Copyright - Educational Use Permitted,,,,Done,,,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/2daae7c9-a957-4bd9-8d7b-399d0b9d973f/thumbnail,Jefferson Memorial,Public,Image
,Voyager:inudilcsmi1240,,https://api.dc.library.northwestern.edu/api/v2/works/2f87aa24-9157-4c7a-9f29-dcb2c585292b,Work,ark:/81985/n20000p48,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/2f87aa24-9157-4c7a-9f29-dcb2c585292b,,,Collection of Carl Smith,,2021-03-15T18:33:27.745426Z,"Eakins, Thomas",,,1967 to 1999,,inu-dil-36ac753b-c584-428a-85b5-a338f4a4cfb7.tif,,,paintings (visual works),2f87aa24-9157-4c7a-9f29-dcb2c585292b,,https://api.dc.library.northwestern.edu/api/v2/works/2f87aa24-9157-4c7a-9f29-dcb2c585292b?as=iiif,2023-02-20T16:36:23.162443,None,None,,,inu:dil-36ac753b-c584-428a-85b5-a338f4a4cfb7,Faculty Collections,None,,2023-01-24T17:18:12.429125Z,,,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",Brooklyn Museum,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/3c373157-bb2b-44a0-ba7e-0aebaebd19cf,,In Copyright - Educational Use Permitted,,,,Done,Realist (modern European fine arts styles),Painting|Rowing,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/2f87aa24-9157-4c7a-9f29-dcb2c585292b/thumbnail,Unknown,Public,Image
,Voyager:inudilcsmi1842,,https://api.dc.library.northwestern.edu/api/v2/works/351753b6-4ba2-40a3-b03f-3c388a467b32,Work,ark:/81985/n2tx35v30,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/351753b6-4ba2-40a3-b03f-3c388a467b32,,,Collection of Carl Smith,"Smith, Carl S.",2021-03-15T18:58:37.346660Z,,,,1967 to 1999,Photographs by Carl Smith,inu-dil-5b6dda50-d385-41a1-ac46-39e459e6b042.tif,,,photographs,351753b6-4ba2-40a3-b03f-3c388a467b32,,https://api.dc.library.northwestern.edu/api/v2/works/351753b6-4ba2-40a3-b03f-3c388a467b32?as=iiif,2023-02-20T16:36:23.224197,None,None,,,inu:dil-5b6dda50-d385-41a1-ac46-39e459e6b042,Faculty Collections,None,,2023-01-24T17:18:15.294644Z,,,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}","Cooperstown, New York, United States",True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/fb6bd84b-d2d5-48b1-9802-c6fd5c1d91e0,,In Copyright - Educational Use Permitted,,,,Done,,National Baseball Hall of Fame and Museum,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/351753b6-4ba2-40a3-b03f-3c388a467b32/thumbnail,National Baseball Hall of Fame and Museum. Exterior street view,Public,Image
,Voyager:inudilcsmi1557,,https://api.dc.library.northwestern.edu/api/v2/works/30ea6e51-3b6c-4898-a073-c518cf5492e1,Work,ark:/81985/n2ft8f73p,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/30ea6e51-3b6c-4898-a073-c518cf5492e1,,,Collection of Carl Smith,,2021-03-15T18:40:33.791481Z,"Ronnberg, Jr., Erick A.R",,,1967 to 1999,,inu-dil-59518f49-1e48-4979-b979-d6e9d4ad6c91.tif,,,sculpture (visual works),30ea6e51-3b6c-4898-a073-c518cf5492e1,,https://api.dc.library.northwestern.edu/api/v2/works/30ea6e51-3b6c-4898-a073-c518cf5492e1?as=iiif,2023-02-20T16:36:24.419820,None,None,,,inu:dil-59518f49-1e48-4979-b979-d6e9d4ad6c91,Faculty Collections,None,,2023-01-24T17:18:15.294644Z,,,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",New Bedford Whaling Museum,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/5943bce2-b4f7-47dc-8d76-ff92091ec929,,In Copyright - Educational Use Permitted,,,,Done,,Models and modelmaking,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/30ea6e51-3b6c-4898-a073-c518cf5492e1/thumbnail,"Brig Kate Cory of Westport, Mass",Public,Image
,Voyager:inudilcsmi222,,https://api.dc.library.northwestern.edu/api/v2/works/37cee505-5cd5-4786-9fdd-679bf455d12e,Work,ark:/81985/n20g3hm32,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/37cee505-5cd5-4786-9fdd-679bf455d12e,,,Collection of Carl Smith,,2021-03-15T19:10:50.352673Z,"Hine, Lewis Wickes",,,circa 1909,,inu-dil-2c06bfd3-1a8b-4540-a052-ed3def5193fe.tif,,,photographs,37cee505-5cd5-4786-9fdd-679bf455d12e,,https://api.dc.library.northwestern.edu/api/v2/works/37cee505-5cd5-4786-9fdd-679bf455d12e?as=iiif,2023-02-20T16:36:24.422221,None,None,,,inu:dil-2c06bfd3-1a8b-4540-a052-ed3def5193fe,Faculty Collections,None,,2023-01-24T17:18:15.294644Z,,Photograph,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/68c34991-4315-4d1e-892c-cc418e2289b6,,In Copyright - Educational Use Permitted,,,"Hine, Lewis Wickes. America and Lewis Hine. New York: Aperture, Inc., 1977.",Done,,Children,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/37cee505-5cd5-4786-9fdd-679bf455d12e/thumbnail,"Playground, Boston",Public,Image
,Voyager:inudilcsmi264,,https://api.dc.library.northwestern.edu/api/v2/works/3711a32e-e4f3-4efb-b0d2-ec075a17d673,Work,ark:/81985/n2251g73g,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce|e6dec3f4-78f8-4ddc-89df-5bff0f36f743,,,https://dc.library.northwestern.edu/items/3711a32e-e4f3-4efb-b0d2-ec075a17d673,,,Collection of Carl Smith,,2021-03-15T19:07:30.023954Z,unknown,,,1790,,inu-dil-4f0ad544-0eb5-4c3b-8a23-375d5ba419d7.tif,,,prints (visual works),3711a32e-e4f3-4efb-b0d2-ec075a17d673,,https://api.dc.library.northwestern.edu/api/v2/works/3711a32e-e4f3-4efb-b0d2-ec075a17d673?as=iiif,2023-02-20T16:36:24.424582,None,None,,,inu:dil-4f0ad544-0eb5-4c3b-8a23-375d5ba419d7,Faculty Collections,None,,2023-02-15T19:46:31.365054Z,,,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/8a230159-3ce8-43e2-a4d4-b0a887f6a3d2,,In Copyright - Educational Use Permitted,,,"Dunwell, Steve. The Run of the Mill. Boston: D.R. Godine, 1978. Invented Samuel Slater.",Done,,Machinery|Textiles|Prints--18th century--United States,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/3711a32e-e4f3-4efb-b0d2-ec075a17d673/thumbnail,Water Frame. Side view,Public,Image
,Voyager:inudilcsmi1382,,https://api.dc.library.northwestern.edu/api/v2/works/3a297fd3-29c0-4fad-aaa9-6ac76c69efa2,Work,ark:/81985/n2930ph7k,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/3a297fd3-29c0-4fad-aaa9-6ac76c69efa2,,,Collection of Carl Smith,,2021-03-15T19:20:58.043376Z,"Lichtenstein, Roy",,,1963,,inu-dil-9884a245-df85-44e2-8b28-8d627eb1f349.tif,,,paintings (visual works),3a297fd3-29c0-4fad-aaa9-6ac76c69efa2,,https://api.dc.library.northwestern.edu/api/v2/works/3a297fd3-29c0-4fad-aaa9-6ac76c69efa2?as=iiif,2023-02-20T16:36:24.664778,None,None,,,inu:dil-9884a245-df85-44e2-8b28-8d627eb1f349,Faculty Collections,None,,2023-01-24T17:18:18.844995Z,,Oil and synthetic polymer paint on canvas,171.6 x 169.5 cm,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}","Museum of Modern Art (New York, N.Y.)",True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/61d855d9-c07a-4354-9e03-e5d8f5595ec0,,In Copyright - Educational Use Permitted,,,,Done,Pop (fine arts styles),"Painting|Comic books, strips, etc",,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/3a297fd3-29c0-4fad-aaa9-6ac76c69efa2/thumbnail,Drowning Girl,Public,Image
,Voyager:inudilcsmi3501,,https://api.dc.library.northwestern.edu/api/v2/works/3a608b22-5785-40a8-8469-2c28908096b4,Work,ark:/81985/n2v11w78m,79f61e14-5e89-4ea2-8283-3fd4ae7d13ce,,,https://dc.library.northwestern.edu/items/3a608b22-5785-40a8-8469-2c28908096b4,,,Collection of Carl Smith,,2021-03-15T19:21:47.251414Z,"Bacon, Henry",,,1922,,inu-dil-e0df3bbb-f8a0-4e5f-af65-fe7fe9b6984c.tif,,,,3a608b22-5785-40a8-8469-2c28908096b4,,https://api.dc.library.northwestern.edu/api/v2/works/3a608b22-5785-40a8-8469-2c28908096b4?as=iiif,2023-02-20T16:36:24.791416,None,None,,,inu:dil-e0df3bbb-f8a0-4e5f-af65-fe7fe9b6984c,Faculty Collections,None,,2023-01-24T17:18:18.844995Z,,,,Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': None}","Washington, D.C",True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/11da7d01-223d-4374-ae70-154ac5f8d082,,In Copyright - Educational Use Permitted,,,,Done,,,,,"The images on this web site, from material in the collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/3a608b22-5785-40a8-8469-2c28908096b4/thumbnail,Lincoln Memorial from Memorial Bridge,Public,Image
